,Country,Year,Schizophrenia (%),Bipolar disorder (%),Eating disorders (%),Anxiety disorders (%),Drug use disorders (%),Depression (%),Alcohol use disorders (%)
2189,Thailand,1995,0.21985,0.533173,0.135625,3.263349,0.773351,3.043687,0.884023
2190,Thailand,1996,0.220704,0.533727,0.137774,3.267825,0.79075,3.052955,0.898256
2191,Thailand,1997,0.22177,0.534417,0.139434,3.273845,0.82235,3.064761,0.914241
2192,Thailand,1998,0.222879,0.535165,0.141336,3.280344,0.857609,3.073758,0.928917
2193,Thailand,1999,0.223869,0.535922,0.142587,3.286557,0.887794,3.082819,0.939163
2194,Thailand,2000,0.224566,0.536609,0.143909,3.29135,0.903439,3.09092,0.941828
2195,Thailand,2001,0.225164,0.537351,0.145571,3.295572,0.907508,3.100764,0.935998
2196,Thailand,2002,0.225911,0.538244,0.146923,3.30037,0.909875,3.109344,0.924777
2197,Thailand,2003,0.226703,0.539146,0.147995,3.305091,0.913725,3.118553,0.91115
2198,Thailand,2004,0.227423,0.539885,0.149672,3.308901,0.916717,3.127299,0.898112
2199,Thailand,2005,0.22795,0.54028,0.150724,3.31082,0.917915,3.128016,0.888716
2200,Thailand,2006,0.228422,0.540412,0.152429,3.311819,0.9052,3.125727,0.881982
2201,Thailand,2007,0.229008,0.540496,0.154636,3.313176,0.873104,3.120784,0.875481
2202,Thailand,2008,0.229636,0.540553,0.156639,3.314596,0.834454,3.115786,0.870122
2203,Thailand,2009,0.230244,0.540633,0.1586,3.315926,0.802976,3.109989,0.86686
2204,Thailand,2010,0.230749,0.540729,0.160564,3.316719,0.789129,3.10254,0.866558
2205,Thailand,2011,0.231224,0.540908,0.162663,3.317575,0.789643,3.09972,0.868795
2206,Thailand,2012,0.231746,0.54113,0.164607,3.318707,0.791562,3.096663,0.87242
2207,Thailand,2013,0.232316,0.541419,0.166388,3.320248,0.795457,3.092496,0.877508
2208,Thailand,2014,0.23292,0.54175,0.168323,3.322081,0.802973,3.089677,0.884054
2209,Thailand,2015,0.233556,0.542135,0.169914,3.324273,0.81183,3.085864,0.892095
2210,Thailand,2016,0.23421,0.54256,0.1719,3.326769,0.826159,3.085204,0.901656
2213,Trinidad and Tobago,1991,0.17145,0.88982,0.295051,4.600765,0.680176,3.445302,1.577353
2214,Trinidad and Tobago,1992,0.171388,0.890171,0.290618,4.602804,0.680293,3.451564,1.553557
2215,Trinidad and Tobago,1993,0.171361,0.890511,0.288268,4.604431,0.680583,3.455137,1.53551
2216,Trinidad and Tobago,1994,0.171363,0.890805,0.286739,4.605497,0.680755,3.458589,1.524089
2217,Trinidad and Tobago,1995,0.171395,0.891033,0.286063,4.605852,0.681381,3.458776,1.520269
2218,Trinidad and Tobago,1996,0.17146,0.891209,0.287062,4.605103,0.682397,3.452817,1.524007
2219,Trinidad and Tobago,1997,0.17156,0.891389,0.289078,4.60356,0.684636,3.436279,1.533172
2220,Trinidad and Tobago,1998,0.171685,0.89155,0.292112,4.601607,0.689039,3.415368,1.545431
2221,Trinidad and Tobago,1999,0.171832,0.891733,0.296901,4.600263,0.691423,3.394851,1.558382
2222,Trinidad and Tobago,2000,0.171998,0.89196,0.300617,4.600249,0.693945,3.380885,1.569753
2223,Trinidad and Tobago,2001,0.17225,0.892201,0.306029,4.601081,0.697679,3.368607,1.581855
2224,Trinidad and Tobago,2002,0.172651,0.892566,0.312026,4.602715,0.70212,3.355561,1.597734
2225,Trinidad and Tobago,2003,0.173122,0.892967,0.31967,4.604574,0.706328,3.344868,1.615584
2226,Trinidad and Tobago,2004,0.173586,0.893343,0.327311,4.606299,0.711537,3.337394,1.633606
2227,Trinidad and Tobago,2005,0.173978,0.893683,0.334546,4.607918,0.714027,3.332246,1.650006
2228,Trinidad and Tobago,2006,0.174414,0.894231,0.343075,4.610533,0.715847,3.330802,1.667993
2229,Trinidad and Tobago,2007,0.174984,0.895103,0.352414,4.614726,0.716839,3.333834,1.689327
2230,Trinidad and Tobago,2008,0.175582,0.896085,0.361892,4.619567,0.718238,3.340305,1.709994
2231,Trinidad and Tobago,2009,0.176099,0.896938,0.369773,4.623764,0.72015,3.345057,1.726114
2232,Trinidad and Tobago,2010,0.176429,0.89744,0.375065,4.626097,0.721305,3.347788,1.733777
2233,Trinidad and Tobago,2011,0.176622,0.897641,0.378484,4.626898,0.721692,3.348171,1.735504
2234,Trinidad and Tobago,2012,0.176819,0.897829,0.381699,4.627588,0.723219,3.346171,1.736457
2235,Trinidad and Tobago,2013,0.177008,0.897989,0.384127,4.628162,0.724924,3.343334,1.736268
2236,Trinidad and Tobago,2014,0.177185,0.898117,0.386249,4.628612,0.726932,3.341932,1.734628
2237,Trinidad and Tobago,2015,0.177349,0.89823,0.38821,4.629014,0.7282,3.337388,1.731302
2238,Trinidad and Tobago,2016,0.177492,0.89832,0.389161,4.629343,0.730056,3.33339,1.725929
2241,Turkey,1991,0.213081,0.828415,0.213853,3.718367,1.272132,3.79286,0.749979
2242,Turkey,1992,0.213282,0.829058,0.214836,3.699349,1.276899,3.796957,0.747099
2243,Turkey,1993,0.213497,0.829739,0.216415,3.686106,1.281967,3.79868,0.744493
2244,Turkey,1994,0.213718,0.830416,0.218006,3.678646,1.288639,3.802672,0.742416
2245,Turkey,1995,0.213931,0.831067,0.219473,3.677489,1.294413,3.804783,0.740999
2246,Turkey,1996,0.214213,0.831851,0.224127,3.685219,1.302535,3.810493,0.740146
2247,Turkey,1997,0.214605,0.832829,0.230443,3.701414,1.313887,3.819964,0.73923
2248,Turkey,1998,0.215049,0.833934,0.238518,3.722522,1.32555,3.830476,0.738237
2249,Turkey,1999,0.215471,0.834996,0.245626,3.744283,1.335149,3.84374,0.737101
2250,Turkey,2000,0.215803,0.835917,0.250038,3.762951,1.340213,3.852894,0.735791
2251,Turkey,2001,0.216106,0.836811,0.251977,3.787111,1.33843,3.862663,0.734686
2252,Turkey,2002,0.216481,0.837883,0.254106,3.822469,1.328658,3.872591,0.734192
2253,Turkey,2003,0.216885,0.839061,0.255902,3.860472,1.317867,3.882399,0.734452
2254,Turkey,2004,0.217266,0.84018,0.25741,3.891861,1.310281,3.886961,0.735617
2255,Turkey,2005,0.217583,0.841175,0.259274,3.90803,1.306033,3.883745,0.737853
2256,Turkey,2006,0.217859,0.842177,0.261765,3.910583,1.320698,3.870491,0.742741
2257,Turkey,2007,0.218159,0.843336,0.265131,3.908689,1.356062,3.846446,0.750485
2258,Turkey,2008,0.218471,0.844521,0.269779,3.90467,1.399382,3.816132,0.759104
2259,Turkey,2009,0.218774,0.845549,0.273843,3.900842,1.439692,3.789391,0.76655
2260,Turkey,2010,0.219057,0.846352,0.277947,3.900487,1.46536,3.77003,0.770705
2261,Turkey,2011,0.219329,0.846958,0.28175,3.902846,1.47895,3.760554,0.772363
2262,Turkey,2012,0.219624,0.847524,0.285602,3.905319,1.491982,3.750356,0.77384
2263,Turkey,2013,0.219927,0.84798,0.289922,3.907397,1.503782,3.742349,0.775118
2264,Turkey,2014,0.220248,0.848343,0.294395,3.909085,1.514934,3.7342,0.776235
2265,Turkey,2015,0.220578,0.848601,0.298953,3.910515,1.523937,3.725807,0.77714
2266,Turkey,2016,0.220914,0.848745,0.304162,3.911946,1.531682,3.721385,0.777758
2269,Turkmenistan,1991,0.187959,0.659101,0.163379,2.559133,0.444716,2.917043,2.379246
2270,Turkmenistan,1992,0.187785,0.659314,0.161482,2.558497,0.445362,2.917563,2.410109
2271,Turkmenistan,1993,0.187584,0.659498,0.159245,2.557838,0.445738,2.920778,2.440607
2272,Turkmenistan,1994,0.187358,0.659613,0.157151,2.557045,0.447016,2.919812,2.469876
2273,Turkmenistan,1995,0.187127,0.659657,0.155085,2.556006,0.448905,2.917409,2.497426
2274,Turkmenistan,1996,0.186722,0.659636,0.152373,2.555134,0.452995,2.914221,2.526548
2275,Turkmenistan,1997,0.186095,0.65955,0.149223,2.553931,0.459121,2.908275,2.560901
2276,Turkmenistan,1998,0.185432,0.659463,0.145993,2.552653,0.467217,2.903411,2.596268
2277,Turkmenistan,1999,0.184921,0.659435,0.143699,2.551507,0.473009,2.897124,2.628513
2278,Turkmenistan,2000,0.18475,0.65953,0.142796,2.550622,0.476608,2.892461,2.653555
2279,Turkmenistan,2001,0.184963,0.659856,0.143519,2.55088,0.477947,2.888669,2.670167
2280,Turkmenistan,2002,0.185424,0.660419,0.144563,2.552093,0.480194,2.886916,2.683479
2281,Turkmenistan,2003,0.186017,0.661086,0.146872,2.553808,0.482337,2.885534,2.695473
2282,Turkmenistan,2004,0.186634,0.661739,0.149378,2.555467,0.484321,2.881919,2.708463
2283,Turkmenistan,2005,0.187161,0.662245,0.151826,2.556313,0.486126,2.878487,2.724895
2284,Turkmenistan,2006,0.187697,0.662631,0.154478,2.556493,0.489601,2.869573,2.750951
2285,Turkmenistan,2007,0.1884,0.663067,0.158366,2.556381,0.493849,2.857855,2.787052
2286,Turkmenistan,2008,0.189196,0.663522,0.162219,2.556108,0.500503,2.846388,2.824629
2287,Turkmenistan,2009,0.190013,0.663969,0.166676,2.555777,0.505971,2.835529,2.855134
2288,Turkmenistan,2010,0.190787,0.664412,0.171048,2.555679,0.509257,2.828583,2.869888
2289,Turkmenistan,2011,0.191546,0.664858,0.174792,2.556098,0.511665,2.824549,2.864038
2290,Turkmenistan,2012,0.192384,0.665373,0.178959,2.556843,0.513645,2.822861,2.840319
2291,Turkmenistan,2013,0.193282,0.665925,0.183104,2.557951,0.514996,2.820571,2.799165
2292,Turkmenistan,2014,0.194234,0.666524,0.187401,2.559545,0.516583,2.819414,2.741358
2293,Turkmenistan,2015,0.195236,0.667174,0.1918,2.561598,0.517933,2.818218,2.667951
2294,Turkmenistan,2016,0.196275,0.667866,0.196563,2.56428,0.517589,2.820538,2.579723
2297,Ukraine,1991,0.191519,0.68422,0.176239,2.935784,0.621933,4.375869,5.080043
2298,Ukraine,1992,0.191262,0.684135,0.173192,2.937874,0.623023,4.394591,5.135332
2299,Ukraine,1993,0.190943,0.68406,0.170338,2.938892,0.624558,4.410799,5.183603
2300,Ukraine,1994,0.190582,0.68399,0.167324,2.938963,0.625941,4.422658,5.223568
2301,Ukraine,1995,0.190193,0.683923,0.164126,2.938281,0.628213,4.428593,5.253499
2302,Ukraine,1996,0.189522,0.683788,0.159959,2.934089,0.631008,4.439765,5.276104
2303,Ukraine,1997,0.188494,0.683565,0.154627,2.925444,0.636004,4.461873,5.293704
2304,Ukraine,1998,0.187387,0.683316,0.150045,2.915301,0.64195,4.484227,5.303666
2305,Ukraine,1999,0.186488,0.683128,0.146146,2.906701,0.647295,4.503236,5.303688
2306,Ukraine,2000,0.186089,0.683111,0.144893,2.902919,0.649712,4.507426,5.291401
2307,Ukraine,2001,0.186118,0.683304,0.145149,2.903718,0.651397,4.497791,5.249041
2308,Ukraine,2002,0.18629,0.683665,0.14642,2.906375,0.651806,4.4786,5.17397
2309,Ukraine,2003,0.186546,0.684106,0.147832,2.910009,0.651523,4.455904,5.086198
2310,Ukraine,2004,0.186837,0.684552,0.149728,2.913717,0.651236,4.430855,5.00611
2311,Ukraine,2005,0.187111,0.684928,0.151573,2.916678,0.651761,4.409427,4.953873
2312,Ukraine,2006,0.187551,0.685278,0.154081,2.920359,0.653134,4.373125,4.938663
2313,Ukraine,2007,0.188245,0.685651,0.156978,2.925917,0.655792,4.316905,4.947065
2314,Ukraine,2008,0.189018,0.686025,0.160751,2.932059,0.658027,4.255071,4.966454
2315,Ukraine,2009,0.189694,0.68634,0.163471,2.937026,0.661327,4.200979,4.984624
2316,Ukraine,2010,0.190093,0.686556,0.166079,2.9394,0.665714,4.166986,4.988823
2317,Ukraine,2011,0.190299,0.686725,0.167427,2.940045,0.670634,4.148908,4.977232
2318,Ukraine,2012,0.190497,0.686898,0.168717,2.940689,0.677111,4.13143,4.955689
2319,Ukraine,2013,0.190671,0.687053,0.169933,2.94123,0.682512,4.115222,4.923653
2320,Ukraine,2014,0.190807,0.687164,0.171129,2.94135,0.689525,4.100437,4.880967
2321,Ukraine,2015,0.190897,0.687257,0.171895,2.941461,0.696882,4.090187,4.826954
2322,Ukraine,2016,0.190957,0.687417,0.172673,2.941808,0.704197,4.080101,4.762349
2325,United Arab Emirates,1991,0.205108,0.798778,0.294119,4.266963,2.000419,3.062559,0.763579
2326,United Arab Emirates,1992,0.20534,0.7995,0.291366,4.268015,2.053521,3.065181,0.76701
2327,United Arab Emirates,1993,0.205606,0.800181,0.2889,4.267438,2.114156,3.064991,0.769888
2328,United Arab Emirates,1994,0.205882,0.800773,0.287729,4.265525,2.175,3.063986,0.772132
2329,United Arab Emirates,1995,0.206155,0.801283,0.286819,4.263727,2.238767,3.062633,0.773615
2330,United Arab Emirates,1996,0.20651,0.801766,0.286753,4.262853,2.30938,3.058048,0.773936
2331,United Arab Emirates,1997,0.207008,0.802368,0.286588,4.262506,2.390573,3.050694,0.773156
2332,United Arab Emirates,1998,0.207565,0.802966,0.286854,4.261825,2.47115,3.037637,0.771789
2333,United Arab Emirates,1999,0.20811,0.803504,0.287217,4.261192,2.540837,3.026213,0.770277
2334,United Arab Emirates,2000,0.20857,0.803981,0.287531,4.261773,2.587573,3.016994,0.768946
2335,United Arab Emirates,2001,0.209059,0.804486,0.28809,4.264158,2.613926,3.00851,0.767478
2336,United Arab Emirates,2002,0.20969,0.805149,0.289073,4.268195,2.632782,3.000685,0.765597
2337,United Arab Emirates,2003,0.210353,0.805833,0.289831,4.272578,2.652167,2.991238,0.763644
2338,United Arab Emirates,2004,0.210945,0.806436,0.290831,4.27665,2.671171,2.981863,0.761808
2339,United Arab Emirates,2005,0.211353,0.806885,0.290944,4.280133,2.687987,2.969513,0.760163
2340,United Arab Emirates,2006,0.211674,0.80729,0.28999,4.284136,2.722001,2.954305,0.75826
2341,United Arab Emirates,2007,0.212188,0.8053,0.28118,4.258107,2.823918,2.925635,0.761583
2342,United Arab Emirates,2008,0.212683,0.803302,0.27168,4.2307,2.935356,2.896171,0.765193
2343,United Arab Emirates,2009,0.213088,0.801115,0.262274,4.20029,3.041112,2.86936,0.76949
2344,United Arab Emirates,2010,0.213138,0.80147,0.260129,4.200126,3.059998,2.860907,0.768782
2345,United Arab Emirates,2011,0.213037,0.801993,0.25959,4.202652,3.055161,2.857147,0.76795
2346,United Arab Emirates,2012,0.212867,0.80248,0.259064,4.206182,3.046003,2.853733,0.766893
2347,United Arab Emirates,2013,0.212624,0.803055,0.259351,4.212596,3.035245,2.852341,0.765388
2348,United Arab Emirates,2014,0.212287,0.803767,0.259353,4.222585,3.014051,2.854572,0.763282
2349,United Arab Emirates,2015,0.211855,0.804646,0.259418,4.235686,2.985105,2.859825,0.760746
2350,United Arab Emirates,2016,0.211336,0.805597,0.260497,4.250193,2.951503,2.868621,0.758189
2353,United Kingdom,1991,0.249386,1.086215,0.452755,4.578463,1.498285,4.255942,1.438431
2354,United Kingdom,1992,0.249538,1.086838,0.456267,4.586816,1.526338,4.248149,1.463424
2355,United Kingdom,1993,0.249694,1.087485,0.460031,4.594153,1.551576,4.241936,1.48611
2356,United Kingdom,1994,0.249846,1.088124,0.464176,4.59992,1.573221,4.237369,1.506031
2357,United Kingdom,1995,0.249984,1.088725,0.46844,4.603623,1.59005,4.234785,1.522711
2358,United Kingdom,1996,0.250124,1.089321,0.473684,4.608514,1.606621,4.235221,1.537237
2359,United Kingdom,1997,0.250318,1.090115,0.48044,4.617368,1.626839,4.238198,1.55169
2360,United Kingdom,1998,0.250532,1.090971,0.487665,4.627133,1.6478,4.241218,1.566621
2361,United Kingdom,1999,0.250731,1.091746,0.494459,4.634767,1.665982,4.24282,1.58265
2362,United Kingdom,2000,0.250877,1.092287,0.499484,4.637154,1.678271,4.240516,1.600301
2363,United Kingdom,2001,0.251084,1.091455,0.503814,4.635677,1.68962,4.222042,1.621381
2364,United Kingdom,2002,0.251466,1.089123,0.508367,4.63484,1.705168,4.185712,1.646296
2365,United Kingdom,2003,0.251913,1.086323,0.512873,4.634631,1.721648,4.143342,1.67351
2366,United Kingdom,2004,0.252309,1.084083,0.516996,4.635012,1.73574,4.10606,1.701301
2367,United Kingdom,2005,0.252526,1.083398,0.520255,4.635823,1.74398,4.085993,1.727773
2368,United Kingdom,2006,0.252498,1.083777,0.523895,4.639652,1.749488,4.085044,1.761617
2369,United Kingdom,2007,0.252363,1.084237,0.528684,4.648012,1.756063,4.094588,1.806324
2370,United Kingdom,2008,0.25223,1.084667,0.533491,4.657663,1.761566,4.108739,1.852339
2371,United Kingdom,2009,0.252212,1.084992,0.53752,4.665486,1.763232,4.121572,1.889701
2372,United Kingdom,2010,0.252417,1.085132,0.53972,4.668295,1.75812,4.126807,1.908482
2373,United Kingdom,2011,0.252932,1.085113,0.540522,4.666826,1.748545,4.12623,1.913856
2374,United Kingdom,2012,0.253794,1.085202,0.541501,4.664757,1.738032,4.126116,1.917394
2375,United Kingdom,2013,0.254993,1.085365,0.542215,4.662206,1.726078,4.125825,1.918905
2376,United Kingdom,2014,0.256523,1.085616,0.542871,4.659356,1.713007,4.125316,1.918018
2377,United Kingdom,2015,0.25837,1.08595,0.543274,4.656279,1.698364,4.124435,1.914363
2378,United Kingdom,2016,0.260519,1.08636,0.543352,4.653107,1.682097,4.122485,1.907524
2381,United States,1991,0.338913,0.653953,0.473575,6.553351,2.345466,4.660871,2.139292
2382,United States,1992,0.337343,0.654205,0.47861,6.536143,2.339515,4.651949,2.107931
2383,United States,1993,0.336207,0.654431,0.483539,6.525536,2.347095,4.648701,2.080669
2384,United States,1994,0.335536,0.65462,0.488235,6.522278,2.365738,4.649294,2.058632
2385,United States,1995,0.335363,0.654721,0.492368,6.526489,2.392582,4.650869,2.042931
2386,United States,1996,0.335806,0.654749,0.496752,6.578023,2.456048,4.662902,2.033987
2387,United States,1997,0.336797,0.65472,0.50156,6.688847,2.564591,4.689154,2.03059
2388,United States,1998,0.338085,0.654658,0.506483,6.818473,2.688823,4.720716,2.031176
2389,United States,1999,0.33941,0.654564,0.511072,6.926351,2.800595,4.749991,2.034175
2390,United States,2000,0.340512,0.654443,0.514863,6.971563,2.869426,4.766992,2.038026
2391,United States,2001,0.341186,0.654371,0.518306,6.971995,2.905605,4.774031,2.043577
2392,United States,2002,0.341483,0.654349,0.52217,6.971891,2.936109,4.778244,2.05148
2393,United States,2003,0.341535,0.654343,0.52613,6.970935,2.96264,4.78168,2.059815
2394,United States,2004,0.341472,0.654313,0.529332,6.968875,2.983414,4.785232,2.066706
2395,United States,2005,0.341427,0.654228,0.531157,6.965249,2.998771,4.791258,2.070251
2396,United States,2006,0.341031,0.65408,0.532178,6.937038,3.000826,4.793213,2.063498
2397,United States,2007,0.340069,0.653896,0.533067,6.875454,2.989141,4.786623,2.045624
2398,United States,2008,0.338901,0.653691,0.533768,6.801899,2.974336,4.776402,2.023935
2399,United States,2009,0.337887,0.653468,0.534175,6.73779,2.966808,4.76595,2.005749
2400,United States,2010,0.33739,0.653247,0.534076,6.704455,2.977144,4.761551,1.998437
2401,United States,2011,0.33719,0.653008,0.533199,6.693384,3.007049,4.762322,1.999569
2402,United States,2012,0.336852,0.652748,0.531514,6.682107,3.05234,4.765481,2.001951
2403,United States,2013,0.336404,0.652479,0.528946,6.671047,3.110712,4.772422,2.005814
2404,United States,2014,0.33586,0.652195,0.52599,6.660473,3.181115,4.782222,2.011345
2405,United States,2015,0.335243,0.65189,0.522109,6.650662,3.262674,4.795954,2.018738
2406,United States,2016,0.334578,0.651569,0.517728,6.642099,3.353142,4.813114,2.028263
2409,Uruguay,1991,0.196348,0.769779,0.324928,6.233047,0.850629,3.293987,1.015847
2410,Uruguay,1992,0.195933,0.770276,0.326899,6.236466,0.8527,3.294899,1.006629
2411,Uruguay,1993,0.195624,0.770722,0.330078,6.239389,0.85426,3.296074,0.999537
2412,Uruguay,1994,0.19544,0.771101,0.331957,6.24158,0.855879,3.300926,0.99568
2413,Uruguay,1995,0.195404,0.771414,0.334111,6.242981,0.859401,3.307213,0.996069
2414,Uruguay,1996,0.195547,0.771701,0.336748,6.242642,0.862952,3.320422,0.999393
2415,Uruguay,1997,0.19582,0.772042,0.340337,6.241088,0.870417,3.341016,1.003141
2416,Uruguay,1998,0.196141,0.772382,0.343425,6.239222,0.880233,3.366075,1.006921
2417,Uruguay,1999,0.196419,0.7727,0.346286,6.238341,0.887126,3.389669,1.010229
2418,Uruguay,2000,0.196552,0.772926,0.347366,6.238697,0.892782,3.408121,1.012618
2419,Uruguay,2001,0.196513,0.773288,0.347004,6.241597,0.898266,3.42275,1.014303
2420,Uruguay,2002,0.196388,0.774055,0.345919,6.248151,0.902859,3.436706,1.01567
2421,Uruguay,2003,0.196228,0.774932,0.345006,6.255763,0.908309,3.450324,1.01694
2422,Uruguay,2004,0.196097,0.775705,0.344004,6.262632,0.913754,3.463541,1.01834
2423,Uruguay,2005,0.196061,0.776172,0.344193,6.266881,0.918663,3.475189,1.020212
2424,Uruguay,2006,0.196168,0.776441,0.345436,6.269675,0.925667,3.484572,1.032685
2425,Uruguay,2007,0.196403,0.776908,0.348731,6.274476,0.934328,3.494911,1.059836
2426,Uruguay,2008,0.196688,0.777436,0.35348,6.279516,0.942012,3.505361,1.092824
2427,Uruguay,2009,0.196968,0.778005,0.35912,6.284727,0.947733,3.514906,1.122794
2428,Uruguay,2010,0.19716,0.778442,0.363758,6.288983,0.950791,3.522626,1.140926
2429,Uruguay,2011,0.197312,0.778796,0.368551,6.292558,0.950217,3.531081,1.149932
2430,Uruguay,2012,0.197511,0.779206,0.374344,6.296651,0.948192,3.542724,1.15865
2431,Uruguay,2013,0.197753,0.779671,0.379651,6.300966,0.946046,3.555894,1.167108
2432,Uruguay,2014,0.198024,0.780175,0.385984,6.305186,0.942263,3.57016,1.175064
2433,Uruguay,2015,0.198323,0.780699,0.392488,6.30936,0.935037,3.585183,1.182338
2434,Uruguay,2016,0.198641,0.78126,0.398546,6.313555,0.927602,3.600303,1.188669
2437,Uzbekistan,1991,0.18225,0.659975,0.129608,2.532868,0.431362,2.954978,2.333212
2438,Uzbekistan,1992,0.182275,0.660194,0.128175,2.53238,0.430458,2.957768,2.366647
2439,Uzbekistan,1993,0.182276,0.660414,0.127241,2.532047,0.429704,2.960464,2.392071
2440,Uzbekistan,1994,0.182258,0.660609,0.1263,2.531783,0.42959,2.960554,2.408583
2441,Uzbekistan,1995,0.182226,0.660788,0.125377,2.531971,0.428819,2.959508,2.414334
2442,Uzbekistan,1996,0.182094,0.660969,0.124704,2.532279,0.429311,2.956909,2.408979
2443,Uzbekistan,1997,0.181835,0.661193,0.124233,2.532888,0.431468,2.954412,2.394409
2444,Uzbekistan,1998,0.181554,0.661469,0.123592,2.533763,0.434085,2.950726,2.375189
2445,Uzbekistan,1999,0.181348,0.661775,0.123103,2.534671,0.436647,2.947649,2.355886
2446,Uzbekistan,2000,0.181316,0.662105,0.122558,2.535703,0.438794,2.942993,2.340398
2447,Uzbekistan,2001,0.181505,0.662513,0.122921,2.536728,0.440569,2.938543,2.327326
2448,Uzbekistan,2002,0.181846,0.663033,0.123741,2.538184,0.44224,2.934647,2.311335
2449,Uzbekistan,2003,0.18226,0.663607,0.124782,2.539868,0.443903,2.929906,2.292501
2450,Uzbekistan,2004,0.182662,0.66414,0.125839,2.541397,0.446089,2.924568,2.270934
